,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
82,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'TORNTPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03517816527672479,0.3452615617892343,0.03199393479909022,0.9094827586206896,2.634184801538624,0.019848266514768405,7.233300841185599
71,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'PFIZER.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03684609552691433,0.3452615617892343,0.03351023502653525,0.9094650205761317,2.6341334258671885,0.020788694539077494,7.2318836584189095
23,"frozenset({'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'DRREDDY.NS_down', 'IPCALAB.NS_down', 'PFIZER.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.035026535253980286,0.3452615617892343,0.03184230477634572,0.9090909090909092,2.633049866251447,0.01974898851049081,7.202122820318429
107,"frozenset({'DIVISLAB.NS_down', 'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'DRREDDY.NS_down', 'SUNPHARMA.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'LUPIN.NS_down'}),0.036694465504169826,0.37513267626990143,0.03335860500379075,0.9090909090909091,2.4233850224149336,0.019593311954917945,6.873540561031082
126,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'IPCALAB.NS_down', 'SUNPHARMA.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03335860500379075,0.48688400303260043,0.030326004548900682,0.9090909090909091,1.8671611789020697,0.014084233409071705,5.644275966641393
35,"frozenset({'DIVISLAB.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'IPCALAB.NS_down', 'PFIZER.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03821076573161486,0.48688400303260043,0.034723275208491285,0.9087301587301588,1.8664202419263152,0.01611906463014173,5.621966575468905
119,"frozenset({'DIVISLAB.NS_down', 'GLENMARK.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'STAR.NS_down', 'LUPIN.NS_down', 'DRREDDY.NS_down', 'SUNPHARMA.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.03654283548142532,0.48688400303260043,0.033206974981046244,0.9087136929460581,1.8663864232261766,0.015414852959688141,5.620952512233785
12,"frozenset({'CIPLA.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'LUPIN.NS_down', 'GRANULES.NS_down', 'PFIZER.NS_down'})",frozenset({'AUROPHARMA.NS_down'}),0.033206974981046244,0.48688400303260043,0.030174374526156178,0.908675799086758,1.8663085938888724,0.014006429618780972,5.618620166793025
4,"frozenset({'CIPLA.NS_down', 'BIOCON.NS_down', 'CADILAHC.NS_down', 'DRREDDY.NS_down', 'IPCALAB.NS_down', 'PFIZER.NS_down', 'AUROPHARMA.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.033206974981046244,0.3452615617892343,0.030174374526156178,0.908675799086758,2.6318475603764466,0.01870928248190412,7.169385898407885
81,"frozenset({'GLENMARK.NS_down', 'CIPLA.NS_down', 'TORNTPHARM.NS_down', 'NATCOPHARM.NS_down', 'BIOCON.NS_down', 'STAR.NS_down', 'PFIZER.NS_down'})",frozenset({'DIVISLAB.NS_down'}),0.03639120545868082,0.3452615617892343,0.033055344958301744,0.9083333333333333,2.6308556580295708,0.020490860526244697,7.142601144117443
