time,model,comment,accuracy_score,f1_score,precision_score,recall_score
2022-06-08 18:17:04.834662,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_CHOLAFIN.NS_2017-01-01_full_wl30_tr300_ts1,0.4942408376963351,0.4627363737486096,0.48598130841121495,0.4416135881104034
2022-06-08 18:17:16.963705,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_HDFCBANK.NS_2017-01-01_full_wl30_tr300_ts1,0.47958115183246075,0.5084075173095944,0.4904580152671756,0.5277207392197125
2022-06-08 18:17:16.963705,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_HDFCBANK.NS_2017-01-01_full_wl30_tr300_ts1,0.47958115183246075,0.5084075173095944,0.4904580152671756,0.5277207392197125
2022-06-08 18:17:28.610661,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_HDFC.NS_2017-01-01_full_wl30_tr300_ts1,0.4649214659685864,0.56731583403895,0.48480463096960924,0.6836734693877551
2022-06-08 18:17:40.488054,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_ICICIBANK.NS_2017-01-01_full_wl30_tr300_ts1,0.5172774869109947,0.5440158259149357,0.5228136882129277,0.5670103092783505
2022-06-08 18:17:40.488054,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_ICICIBANK.NS_2017-01-01_full_wl30_tr300_ts1,0.5172774869109947,0.5440158259149357,0.5228136882129277,0.5670103092783505
2022-06-08 18:17:52.383667,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_ICICIPRULI.NS_2017-01-01_full_wl30_tr300_ts1,0.4973821989528796,0.5247524752475248,0.4990583804143126,0.5532359081419624
2022-06-08 18:18:04.484865,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_KOTAKBANK.NS_2017-01-01_full_wl30_tr300_ts1,0.49214659685863876,0.5420207743153919,0.5052816901408451,0.5845213849287169
2022-06-08 18:18:16.670572,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_M&MFIN.NS_2017-01-01_full_wl30_tr300_ts1,0.4806282722513089,0.46203904555314534,0.46916299559471364,0.4551282051282051
2022-06-08 18:18:28.281055,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_MUTHOOTFIN.NS_2017-01-01_full_wl30_tr300_ts1,0.4827225130890052,0.552536231884058,0.49193548387096775,0.6301652892561983
2022-06-08 18:18:39.896839,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_PEL.NS_2017-01-01_full_wl30_tr300_ts1,0.4963350785340314,0.538830297219559,0.5099818511796733,0.5711382113821138
2022-06-08 18:18:51.813952,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_PFC.NS_2017-01-01_full_wl30_tr300_ts1,0.5005235602094241,0.5400192864030858,0.5109489051094891,0.5725971370143149
2022-06-08 18:19:03.945723,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_RECLTD.NS_2017-01-01_full_wl30_tr300_ts1,0.5151832460732985,0.5779398359161348,0.5248344370860927,0.6430020283975659
2022-06-08 18:19:03.945723,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_RECLTD.NS_2017-01-01_full_wl30_tr300_ts1,0.5151832460732985,0.5779398359161348,0.5248344370860927,0.6430020283975659
2022-06-08 18:19:17.806095,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_SRTRANSFIN.NS_2017-01-01_full_wl30_tr300_ts1,0.4869109947643979,0.46389496717724293,0.48072562358276644,0.44820295983086683
2022-06-08 18:19:29.447578,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_SBIN.NS_2017-01-01_full_wl30_tr300_ts1,0.5015706806282723,0.5423076923076923,0.5251396648044693,0.5606361829025845
2022-06-08 18:19:40.980175,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_BRITANNIA.NS_2017-01-01_full_wl30_tr300_ts1,0.5005235602094241,0.5005235602094241,0.4887525562372188,0.5128755364806867
2022-06-08 18:19:53.093098,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_COLPAL.NS_2017-01-01_full_wl30_tr300_ts1,0.48586387434554973,0.45139664804469276,0.47306791569086654,0.43162393162393164
2022-06-08 18:20:05.511976,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_DABUR.NS_2017-01-01_full_wl30_tr300_ts1,0.47539267015706804,0.5102639296187683,0.4860335195530726,0.5370370370370371
2022-06-08 18:20:17.633618,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_EMAMILTD.NS_2017-01-01_full_wl30_tr300_ts1,0.518324607329843,0.375,0.4726027397260274,0.3108108108108108
2022-06-08 18:20:29.335201,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_GODREJCP.NS_2017-01-01_full_wl30_tr300_ts1,0.4963350785340314,0.4708470847084708,0.4908256880733945,0.452431289640592
2022-06-08 18:20:40.813857,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_HINDUNILVR.NS_2017-01-01_full_wl30_tr300_ts1,0.5141361256544502,0.48329621380846327,0.5081967213114754,0.4607218683651805
2022-06-08 18:20:52.284163,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_ITC.NS_2017-01-01_full_wl30_tr300_ts1,0.4973821989528796,0.41463414634146345,0.4644808743169399,0.3744493392070485
2022-06-08 18:21:04.255494,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_MARICO.NS_2017-01-01_full_wl30_tr300_ts1,0.49842931937172774,0.5166498486377397,0.504930966469428,0.5289256198347108
2022-06-08 18:21:18.332551,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_NESTLEIND.NS_2017-01-01_full_wl30_tr300_ts1,0.5036649214659686,0.5675182481751824,0.5115131578947368,0.6372950819672131
2022-06-08 18:21:30.045016,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_PGHH.NS_2017-01-01_full_wl30_tr300_ts1,0.5151832460732985,0.48839779005524864,0.5068807339449541,0.47121535181236673
2022-06-08 18:21:41.554727,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_RADICO.NS_2017-01-01_full_wl30_tr300_ts1,0.5026178010471204,0.485373781148429,0.49122807017543857,0.4796573875802998
2022-06-08 18:21:53.569563,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_TATACONSUM.NS_2017-01-01_full_wl30_tr300_ts1,0.5162303664921466,0.58,0.5281456953642384,0.6431451612903226
2022-06-08 18:22:06.852480,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_UBL.NS_2017-01-01_full_wl30_tr300_ts1,0.4963350785340314,0.5449385052034059,0.5,0.5987525987525988
2022-06-08 18:22:18.950399,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_MCDOWELL-N.NS_2017-01-01_full_wl30_tr300_ts1,0.5130890052356021,0.4839067702552719,0.5240384615384616,0.44948453608247424
2022-06-08 18:22:30.689419,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_VBL.NS_2017-01-01_full_wl30_tr300_ts1,0.506806282722513,0.5682859761686526,0.5107084019769358,0.640495867768595
2022-06-08 18:22:42.228083,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_APLLTD.NS_2017-01-01_full_wl30_tr300_ts1,0.5099476439790576,0.46330275229357804,0.4786729857819905,0.4488888888888889
2022-06-08 18:22:53.987668,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_ALKEM.NS_2017-01-01_full_wl30_tr300_ts1,0.4869109947643979,0.4820295983086681,0.4820295983086681,0.4820295983086681
2022-06-08 18:23:06.513205,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_APOLLOHOSP.NS_2017-01-01_full_wl30_tr300_ts1,0.49842931937172774,0.5185929648241205,0.5108910891089109,0.5265306122448979
2022-06-08 18:23:18.193138,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_AUROPHARMA.NS_2017-01-01_full_wl30_tr300_ts1,0.5099476439790576,0.47297297297297297,0.5023923444976076,0.44680851063829785
2022-06-08 18:23:29.661172,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_BIOCON.NS_2017-01-01_full_wl30_tr300_ts1,0.4900523560209424,0.5392620624408704,0.49137931034482757,0.5974842767295597
2022-06-08 18:23:42.281723,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_CADILAHC.NS_2017-01-01_full_wl30_tr300_ts1,0.510482180293501,0.4538011695906433,0.5052083333333334,0.4118895966029724
2022-06-08 18:23:53.954836,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_CIPLA.NS_2017-01-01_full_wl30_tr300_ts1,0.5151832460732985,0.4305043050430504,0.49019607843137253,0.38377192982456143
2022-06-08 18:24:06.455745,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_DIVISLAB.NS_2017-01-01_full_wl30_tr300_ts1,0.5047120418848168,0.6254948535233571,0.5183727034120735,0.7884231536926147
2022-06-08 18:24:18.394434,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_LALPATHLAB.NS_2017-01-01_full_wl30_tr300_ts1,0.5099476439790576,0.4924078091106291,0.5089686098654709,0.47689075630252103
2022-06-08 18:24:29.915706,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_DRREDDY.NS_2017-01-01_full_wl30_tr300_ts1,0.48900523560209425,0.46724890829694327,0.4852607709750567,0.45052631578947366
2022-06-08 18:24:41.520008,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_GLENMARK.NS_2017-01-01_full_wl30_tr300_ts1,0.5047120418848168,0.5047120418848168,0.5031315240083507,0.5063025210084033
2022-06-08 18:24:54.608289,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_GRANULES.NS_2017-01-01_full_wl30_tr300_ts1,0.4827225130890052,0.3517060367454068,0.4267515923566879,0.29910714285714285
2022-06-08 18:25:08.054988,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_IPCALAB.NS_2017-01-01_full_wl30_tr300_ts1,0.5026178010471204,0.4405182567726737,0.4857142857142857,0.40301724137931033
2022-06-08 18:25:20.271101,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_LAURUSLABS.NS_2017-01-01_full_wl30_tr300_ts1,0.5549738219895288,0.5483528161530287,0.5560344827586207,0.5408805031446541
2022-06-08 18:25:31.946916,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_LUPIN.NS_2017-01-01_full_wl30_tr300_ts1,0.4952879581151832,0.48723404255319147,0.4924731182795699,0.48210526315789476
2022-06-08 18:25:31.946916,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_LUPIN.NS_2017-01-01_full_wl30_tr300_ts1,0.4952879581151832,0.48723404255319147,0.4924731182795699,0.48210526315789476
2022-06-08 18:25:43.923756,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_PFIZER.NS_2017-01-01_full_wl30_tr300_ts1,0.48795811518324606,0.5364928909952607,0.4879310344827586,0.5957894736842105
2022-06-08 18:25:55.550069,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_STAR.NS_2017-01-01_full_wl30_tr300_ts1,0.5099476439790576,0.3014925373134328,0.43722943722943725,0.23006833712984054
2022-06-08 18:26:08.144210,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_SUNPHARMA.NS_2017-01-01_full_wl30_tr300_ts1,0.4827225130890052,0.45951859956236324,0.4872389791183295,0.43478260869565216
2022-06-08 18:26:19.871151,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_TORNTPHARM.NS_2017-01-01_full_wl30_tr300_ts1,0.49214659685863876,0.526829268292683,0.4891304347826087,0.5708245243128964
2022-06-08 18:26:31.451463,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_COFORGE.NS_2017-01-01_full_wl30_tr300_ts1,0.5151832460732985,0.644119907763259,0.5310519645120405,0.818359375
2022-06-08 18:26:43.185203,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_HCLTECH.NS_2017-01-01_full_wl30_tr300_ts1,0.5267015706806283,0.6501547987616101,0.5419354838709678,0.8123791102514507
2022-06-08 18:26:54.851901,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_INFY.NS_2017-01-01_full_wl30_tr300_ts1,0.5507853403141362,0.6955287437899219,0.5536723163841808,0.9351145038167938
2022-06-08 18:27:07.275807,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_LTTS.NS_2017-01-01_full_wl30_tr300_ts1,0.5078534031413613,0.5780969479353679,0.5430016863406408,0.6180422264875239
2022-06-08 18:27:18.668294,"Pipeline(steps=[('svc', SVC())])",baseline_svc_ohlcv_LTI.NS_2017-01-01_full_wl30_tr300_ts1,0.48795811518324606,0.5302593659942363,0.5158878504672897,0.5454545454545454
